# Avida Dominant Data
# Thu Feb 26 18:32:17 2009
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

56000 1404.23 267.7 5.24643 0.00373556 110 110 100.175 11 2 1 1342 0 13.6433 7442740 110-aabfj
56100 2168.91 227.611 9.50824 0.00439363 106 106 98.8889 8 2 1 1297 0 24.8615 7461430 106-aajmj
56200 1313.75 223.4 5.88127 0.00447631 105 105 95.7333 8 0 0 1304 0 14.4144 7476462 105-abqse
56300 1746.57 273.723 6.37529 0.00365337 110 110 101.376 10 0 0 1341 0 13.5929 7457678 110-aabhk
56400 1403.28 232.76 6.03061 0.00429635 105 105 92.84 9 2 2 1324 0 13.6296 7498179 105-abrfl
56500 1673.82 232.083 7.20298 0.00430894 104 104 94.9167 8 2 0 1323 0 14.2379 7517493 104-acznh
56600 1382.92 229.71 6.02133 0.00435343 104 104 96.7097 10 0 0 1298 0 23.7578 7529481 104-aczxe
56700 1667.58 224.206 7.44305 0.0044602 106 106 95.9412 9 1 0 1313 0 13.7646 7544786 106-aakoh
56800 1087.1 230.475 4.71409 0.00433908 104 104 91.7787 8 0 0 1329 0 13.931 7516316 104-aczoa
56900 1263.91 230.842 5.47632 0.00433208 104 104 95.0263 8 1 0 1296 0 21.7166 7564220 104-adauk
57000 1808.03 226.844 7.98154 0.00440836 105 105 97.5938 7 1 0 1322 0 17.547 7591380 105-abswp
57100 1502.42 231.269 6.50214 0.00432399 104 104 94.1398 10 0 0 1311 0 14.5067 7592664 104-adblt
57200 1578.37 223.548 7.03275 0.00447369 105 105 94.7419 9 4 3 1325 0 14.2857 7613196 105-abtir
57300 1173.57 221.038 5.30967 0.00452438 105 105 92.8077 8 3 2 1325 0 14.143 7631115 105-abtsh
57400 1819 221.25 8.19467 0.00452014 105 105 93.9423 11 0 0 1330 0 14.3158 7646957 105-abuda
57500 1803.16 227.769 7.90752 0.00439047 106 106 99.4176 11 2 0 1315 0 23.4498 7645192 106-aamhd
57600 1288.31 225.922 5.69919 0.00442688 106 106 98.9531 8 0 0 1334 0 21.5148 7649478 106-aamqx
57700 1596.49 262.294 6.06899 0.00381274 105 105 94.2206 9 2 2 1330 0 24.7515 7678601 105-abvbv
57800 2038.57 269.074 7.56778 0.00371649 109 109 101.148 10 0 0 1384 0 89.0843 7706343 109-aacfu
57900 986.685 223.4 4.42275 0.0044763 106 106 94.1 7 0 0 1344 0 91.379 7720113 106-aanvp
58000 1828.45 259.5 7.03115 0.00385366 106 106 96.5833 8 1 1 1326 0 93.773 7738689 106-aaodf
58100 1437.97 257.55 5.5806 0.00388277 106 106.125 94.95 12 1 0 1392 0 22.4112 7745309 106-aaoig
58200 1852.09 223.867 8.26324 0.00446708 105 105 97.2667 8 2 1 1354 0 40.0555 7753508 105-abwwr
58300 1605.14 224.236 7.13769 0.00445982 105 105 96.6517 9 0 0 1344 0 178.596 7761687 105-abwzo
58400 1672.57 228.146 7.31556 0.00438328 106 106 98.3659 9 3 1 1352 0 14.2063 7789956 106-aapei
58500 2006.09 229.762 8.69602 0.00435279 111 111 91.4286 11 6 5 1354 0 80.3905 7811966 111-aacip
58600 1837.23 217.864 8.39137 0.00459057 105 105 94.5763 12 5 5 1358 0 14.9653 7819841 105-abymb
58700 1697.39 225.13 7.52347 0.00444202 106 106 95.5217 8 1 1 1358 0 79.0054 7840597 106-aaqep
58800 1620.48 229.318 7.04599 0.00436099 104 104 93.9545 8 0 0 1365 0 53.4932 7835445 104-adgid
58900 1183.53 227.379 5.20836 0.00439796 104 104 91.3448 10 1 1 1374 0 80.6513 7862448 104-adgtw
59000 1134.28 230.902 4.9132 0.00433089 104 104 95.0244 8 0 0 1372 0 78.1824 7873411 104-adgyu
59100 1234.45 232.074 5.31921 0.00430923 104 104 95.1852 8 0 0 1373 0 39.5039 7886029 104-adheg
59200 1856.55 229.333 8.07682 0.00436061 107 106.815 99.4074 9 2 2 1365 0 72.5514 7908534 107-aaduk
59300 1506.95 221.844 6.78189 0.00450779 105 105 96.6972 8 0 0 1368 0 23.8374 7906007 105-acasm
59400 1842.24 226.107 8.13036 0.00442284 106 106 97.1429 10 1 0 1369 0 15.0696 7942719 106-aarzz
59500 1674.5 227.808 7.33828 0.00438979 107 107 98.5192 8 0 0 1372 0 73.996 7950562 107-aadxk
59600 1330.72 233.535 5.69742 0.00428217 103 103 94.8837 10 0 0 1392 0 76.805 7965963 103-aftrj
59700 1740.79 235.06 7.39128 0.00425437 104 104 94.6 9 2 1 1406 0 77.0755 7974281 104-adire
59800 1382.9 226.877 6.08558 0.00440778 105 105 90.9123 10 0 0 1383 0 14.3041 7984270 105-accur
59900 1672.3 229.37 7.27459 0.00436002 103 103 91.1918 11 7 2 1395 0 13.8341 8008863 103-afuch
60000 1657.19 229.21 7.21025 0.00436305 104 104 93.679 8 2 1 1388 0 24.9725 8017361 104-adjdz
60100 1532.38 266.024 5.74864 0.00375918 107 107 96.5122 10 0 0 1467 0 13.7037 8041121 107-aaeie
60200 1438.62 230.054 6.24092 0.00434692 105 105 91.9459 10 0 0 1401 0 22.5638 8054827 105-acfbz
60300 923.032 235.455 3.9261 0.00424712 103 103 95.5455 9 0 0 1379 0 14.0351 8076973 103-afupl
60400 1420.01 233.918 6.06045 0.0042751 104 104 92.898 8 0 0 1388 0 13.6946 8084209 104-adklw
60500 1233.72 219.882 5.60688 0.00454814 105 105 93.6324 10 0 0 1413 0 76.3146 8083577 105-acgkh
60600 1337.38 223.656 5.98116 0.00447121 104 104 96.0938 10 4 3 1387 0 46.0122 8118599 104-adlhu
60700 1226.61 257.145 4.77001 0.00388895 105 105 93.9194 8 0 0 1409 0 59.4685 8113220 105-achnh
60800 1790.12 236.632 7.54082 0.00422621 104 104 96.7941 15 1 0 1391 0 13.6157 8147124 104-adlzk
60900 1668.82 228.707 7.26163 0.00437287 104 104.049 89.3415 10 1 0 1412 0 13.4194 8160522 104-admhh
61000 1679.86 230.864 7.26789 0.00433162 105 105 94.0909 8 0 0 1405 0 13.7557 8172168 105-acjwy
61100 954.722 230.25 4.15394 0.00434319 104 104 89.6667 8 3 3 1406 0 71.7953 8195960 104-adnhu
61200 1474.75 226.238 6.51909 0.00442029 105 105 100.905 9 2 2 1426 0 13.9907 8210130 105-ackuj
61300 1293.97 254.279 5.08812 0.00393287 105 105 93.4186 10 1 1 1437 0 78.188 8221605 105-acleb
61400 1625.06 233.458 6.94335 0.00428354 104 104 93.5 8 0 0 1405 0 14.0917 8240941 104-adotx
61500 1279.94 232.161 5.51298 0.00430749 104 104 95.0645 9 0 0 1441 0 23.7578 8244725 104-adpbn
61600 1697.31 253.049 6.69521 0.00395191 105 105 93.3171 10 2 1 1428 0 24.5486 8257082 105-acmem
61700 1625.23 223.774 7.23139 0.00446922 105 105 94.2642 10 0 0 1446 0 16.5999 8277606 105-acmsi
61800 1326.45 225.214 5.88949 0.00444037 104 104 98.1571 9 0 0 1444 0 13.7982 8278198 104-adqga
61900 1412.38 224.375 6.28489 0.00445691 103 103 88.375 8 0 0 1455 0 23.8602 8317023 103-afxvg
62000 1334.14 225.545 5.91769 0.00443406 105 105 97.8364 9 1 1 1452 0 14.2545 8321241 105-acnru
62100 1469.03 217.737 6.73975 0.00459276 104 104 90.1579 9 1 1 1453 0 18.7304 8337160 104-adsxc
62200 1392.44 224.455 6.20502 0.00445527 106 106 95 8 1 0 1438 0 13.5549 8361854 106-aaxpo
62300 1156.95 220.714 5.23159 0.00453155 105 105 91.8571 10 0 0 1461 0 87.3444 8361890 105-acopp
62400 1967.05 234.15 8.37897 0.00427102 103 103 96.325 9 1 0 1437 0 13.8813 8386583 103-afyzd
62500 1524.12 214.375 7.08285 0.00466514 104 104 90.5536 9 0 0 1458 0 13.6552 8393739 104-advmx
62600 1918.41 229.625 8.32908 0.00435521 104 104 96.0833 7 2 1 1453 0 14.3041 8419863 104-adwkw
62700 1613.32 234.826 6.85885 0.00425858 103 103 94.5652 8 1 1 1446 0 13.4888 8432444 103-afzws
62800 1124.12 229.098 4.90675 0.00436508 103 103 91.5122 8 1 0 1435 0 23.561 8441161 103-agaci
62900 1713.85 227.935 7.50956 0.00438729 103 103 90.4348 10 2 1 1471 0 25.0845 8456902 103-agamw
63000 1059.39 221.15 4.78958 0.00452202 104 104 91 9 1 1 1483 0 14.7598 8476431 104-adyyw
63100 1297.15 237 5.47353 0.0042196 104 104 90.8696 7 0 0 1477 0 13.8618 8494033 104-adzud
63200 1563.6 229.966 6.78677 0.0043486 103 103 94.4483 11 1 0 1460 0 13.2321 8508453 103-agbse
63300 1252.62 218.82 5.72562 0.00457005 104 104 90.8852 9 1 1 1444 0 13.5442 8513496 104-aeaux
63400 1444.76 226.897 6.35655 0.00440739 104 104 92.6667 8 0 0 1473 0 23.8602 8534498 104-aebop
63500 1797.6 224.987 7.9799 0.00444483 104 104 96.1519 8 1 0 1491 0 23.7113 8540159 104-aecag
63600 1671.19 233.333 7.14161 0.00428594 104 104 94.6923 8 0 0 1510 0 51.421 8564980 104-aedbg
63700 1726.68 334.069 5.15963 0.00299347 105 105 94.1724 8 0 0 1508 0 13.5172 8579967 105-acsgv
63800 1671.36 231.738 7.20445 0.00431528 104 104 95.0971 10 3 2 1480 0 13.4737 8568183 104-aednj
63900 1312.52 223.771 5.86688 0.00446891 105 105 98.1143 9 1 0 1485 0 23.5036 8604751 105-acsps
64000 1684.91 230.771 7.29303 0.00433335 103 103 94.9429 9 2 1 1471 0 13.4592 8624274 103-agevs
64100 1195.12 223.595 5.34224 0.00447299 106 106 94.0238 9 1 1 1496 0 75.824 8634484 106-aaymj
64200 1308 220.909 5.92172 0.00452689 105 105 95.9091 9 0 0 1492 0 75.824 8654566 105-actkl
64300 1740 233.37 7.44536 0.00428519 105 105 95.1739 8 1 1 1527 0 75.824 8667704 105-actpx
64400 1285.79 229.436 5.60649 0.00435853 103 103 94.4182 12 1 1 1487 0 13.3097 8677158 103-aggvu
64500 1678.96 235.538 7.12185 0.00424564 103 103 96.3846 8 3 2 1486 0 13.0783 8697145 103-aghix
64600 1575.12 232.833 6.75777 0.00429497 103 103 94.5 9 1 0 1494 0 13.5273 8715424 103-agiag
64700 1625.8 228.725 7.0969 0.00437218 103 103 93.225 10 2 1 1515 0 13.5172 8723559 103-agiml
64800 1635.26 229.875 7.10526 0.00435025 103 103 93.5 10 6 2 1520 0 13.5929 8742860 103-agjfr
64900 1083.17 227.6 4.76195 0.00439372 104 104 91.5 9 0 0 1503 0 23.0076 8756684 104-aekgi
65000 1181.78 221.944 5.32543 0.00450576 104 104 94.7778 9 2 2 1517 0 13.4957 8776457 104-aekwp
65100 1542.29 228.957 6.72367 0.00436775 103 103 93.6559 10 2 1 1527 0 23.7677 8777737 103-agkwy
65200 1720 232.409 7.40125 0.00430278 103 103 92.8636 10 3 2 1506 0 13.614 8805960 103-agmbs
65300 2069.53 221.36 9.33811 0.00451779 105 105 96.24 7 1 0 1527 0 13.5172 8821276 105-acviv
65400 1376.26 233.047 5.91243 0.00429113 104 104 92.6512 11 2 1 1505 0 22.0649 8823009 104-aemfs
65500 1584.24 233.556 6.77804 0.00428168 104 104 96.3333 7 0 0 1550 0 25.2597 8837800 104-aempl
65600 1483.66 235.769 6.28716 0.00424148 104 104 95.1538 7 0 0 1521 0 25.5256 8866210 104-aenjf
65700 1737.37 222.018 7.80925 0.00450429 104 104 94.0364 10 2 0 1541 0 25.5653 8876158 104-aensy
65800 1537.93 250.524 6.13509 0.00399167 102 102 95.4762 10 0 0 1520 0 25.4536 8887416 102-amvou
65900 1651.72 233.211 7.08002 0.00428805 104 104 93.1316 11 2 1 1520 0 25.6042 8905888 104-aeonv
66000 1631.01 228.944 7.11061 0.00436802 104 104 92.0726 12 0 0 1527 0 25.9426 8916496 104-aeovh
66100 1657.12 242.932 6.81328 0.00411643 102 102 92.9322 10 3 1 1542 0 25.4132 8924947 102-amvqu
66200 1806.36 229.9 7.86755 0.00434975 103 103 93.5333 9 0 0 1549 0 25.7915 8954627 103-agtro
66300 1862.25 229.895 8.11277 0.00434986 103 103 92.7895 9 3 1 1553 0 25.2746 8970371 103-aguhw
66400 1594.73 221.964 7.1711 0.00450537 104 104 93.6429 13 2 1 1554 0 43.2878 8981854 104-aeqmt
66500 1386.02 219.953 6.28981 0.00454655 104 104 91.0941 7 1 1 1553 0 25.8288 8984274 104-aeqpz
66600 1488.4 233.72 6.36288 0.00427867 103 103 94.4 8 1 1 1552 0 25.9785 9000884 103-agvjr
66700 1548.22 229.954 6.72047 0.00434882 104 104 95.3333 13 1 0 1545 0 26.2073 9013071 104-aerge
66800 1193.91 233.818 5.1075 0.00427688 104 104 95.5152 11 0 0 1547 0 35.9696 9039674 104-aerwp
66900 2377.08 227.919 10.4051 0.00438757 104 104 88.0484 10 1 0 1547 0 28.8212 9052328 104-aesdx
67000 1553.05 236.238 6.55551 0.00423321 103 103 96.5238 10 0 0 1561 0 44.3381 9071900 103-agxna
67100 1680.65 230.68 7.27728 0.00433507 103 103 90.4 9 2 1 1571 0 25.716 9089713 103-agxzq
67200 3013.01 265 11.3468 0.00377362 120 120 102.941 8 2 1 1571 0 47.571 9104094 120-aaara
67300 2385.16 239.093 9.9391 0.00418258 109 109 96.8372 10 1 1 1550 0 48.0467 9118449 109-aaczk
67400 2914.95 267.562 10.8859 0.00373746 114 114 94.1875 8 1 1 1569 0 39.398 9139806 114-aaavm
67500 1928.7 226.143 8.53322 0.00442201 99 99 94.0714 8 0 0 1553 0 25.9426 9154103 099-aaizw
67600 1620.09 230.929 7.01351 0.00433042 103 103 95.0714 7 0 0 1573 0 36.1119 9163976 103-agzmi
67700 1708.16 247.66 6.87418 0.0040379 102 102 90.3617 9 1 0 1581 0 36.0077 9179698 102-amwdn
67800 2802.92 254.364 10.9798 0.00393148 103 103 93.5455 7 2 2 1581 0 48.1769 9202739 103-agzwa
67900 1340.29 225.875 5.93491 0.00442729 103 103.312 89.7812 9 1 1 1565 0 42.9668 9211885 103-agzxz
68000 2323.17 225.255 10.3039 0.00443945 102 102 94.4118 10 2 1 1571 0 28.0307 9228965 102-amwir
68100 2192.85 223.359 9.8084 0.00447712 100 100 92.1795 9 2 1 1553 0 47.9319 9245221 100-aannm
68200 2799.1 323.487 8.64698 0.00309132 122 122 99.6923 9 3 3 1601 0 37.2404 9256159 122-aaahw
68300 2288.31 223.533 10.2293 0.00447363 102 102 91.2952 9 1 1 1583 0 53.219 9263212 102-amwqh
68400 2364.63 222.737 10.6152 0.00448966 102 102 92.3684 11 2 2 1580 0 40.7068 9289388 102-amwwt
68500 2413.27 244.882 9.83318 0.00408364 102 102 90.6176 10 2 2 1606 0 44.6585 9307887 102-amxba
68600 2626.4 240.216 10.9245 0.00416295 103 103 91.3243 8 1 0 1584 0 49.3762 9318574 103-ahajf
68700 2665.61 220.564 12.0742 0.00453385 99 99 88.6667 7 0 0 1588 0 25.9061 9339835 099-aalog
68800 2746.23 225.514 12.1655 0.00443433 99 99 92.3143 7 1 0 1577 0 49.6853 9357727 099-aalye
68900 2934.92 230.551 12.7181 0.00433745 100 100 95.4286 8 0 0 1590 0 42.4747 9371237 100-aaois
69000 1998.39 223.412 8.93851 0.00447606 101 101 91.3824 10 1 1 1593 0 27.382 9392155 101-abmjb
69100 2205.92 226.576 9.72983 0.00441356 99 99 92.0909 7 0 0 1583 0 47.1519 9408368 099-aamtf
69200 2268.37 249.5 9.0853 0.00400803 116 116 92.4355 9 0 0 1588 0 35.3681 9410126 116-aabyp
69300 2657.32 230.481 11.5187 0.00433878 104 104 97.8077 7 2 1 1618 0 37.1611 9433493 104-aeuit
69400 2745.18 228.805 11.9677 0.0043706 104 104 95.8049 13 2 1 1621 0 25.9015 9456558 104-aeumr
69500 2522.06 242.862 10.361 0.00411762 101 101 90.8276 9 1 1 1619 0 26.1268 9475366 101-abmyj
69600 2357.85 223.447 10.542 0.00447535 99 99 90.1842 7 2 1 1607 0 25.9015 9486235 099-aaodd
69700 2332.08 250.519 9.30242 0.00399174 102 102 92.1481 13 3 2 1635 0 25.9785 9505673 102-amxyo
69800 2630.48 242.209 10.8189 0.00412878 112 112 89.6047 11 2 1 1602 0 42.5361 9505136 112-aadia
69900 2367.4 220.932 10.6902 0.00452634 99 99 90.2045 10 0 0 1605 0 25.7927 9531174 099-aaovp
70000 2086.92 234.042 8.90005 0.00427284 98 98 88.4583 7 0 0 1610 0 45.7937 9551817 098-aadvv
70100 2183.94 217.712 10.008 0.00459328 96 96 93.1233 7 2 1 1612 0 37.0098 9551425 096-aacdb
70200 2232.78 217.067 10.2442 0.00460702 96 96 90.9667 9 0 0 1619 0 26.388 9576424 096-aacer
70300 1387.97 228 6.08757 0.00438596 104 104 90 6 0 0 1620 0 26.5033 9608646 104-aewba
70400 2181.39 213.167 10.5741 0.00469906 99 99 87.6667 10 0 0 1611 0 37.3694 9616473 099-aapyd
70500 2397.53 251.697 9.50505 0.00397308 117 117 95.8182 7 0 0 1652 0 28.083 9621126 117-aabdi
70600 2736.25 249.81 10.881 0.00400335 112 112 98.881 8 1 1 1640 0 27.781 9652301 112-aadyv
70700 2080.94 263.651 7.87771 0.00379293 97 97 89.7778 7 0 0 1632 0 46.0971 9649259 097-aacjc
70800 2128.91 229.692 9.26498 0.00435367 100 100 95.3077 8 1 1 1631 0 43.0239 9688582 100-aaraz
70900 2676.1 220.195 12.1029 0.00454159 96 96 92.7927 8 0 0 1627 0 28.243 9688524 096-aaczl
71000 2315.55 259.833 8.883 0.0038487 120 120 98.375 8 0 0 1653 0 39.4512 9716224 120-aabkc
71100 3029.44 272.529 11.1062 0.00366934 100 100 91.2941 8 0 0 1638 0 25.911 9737116 100-aarpv
71200 2447.19 230.962 10.5535 0.00432986 105 105 91.3462 8 0 0 1633 0 41.7202 9753383 105-acycb
71300 2237.95 224.684 9.95913 0.00445075 100 100 92.7193 9 0 0 1639 0 41.0975 9756114 100-aarwo
71400 2559.6 224.915 11.383 0.00444619 100 100 93 8 0 0 1640 0 37.5841 9778204 100-aasgd
71500 2341.95 208.519 11.2208 0.00479575 93 93 87.25 12 1 1 1648 0 25.9426 9796495 093-aaauc
71600 2111.93 221.455 9.51437 0.00451566 100 100 90.5 8 0 0 1644 0 25.9015 9820096 100-aasud
71700 2718.51 227.556 11.9363 0.00439455 100 100 94.3889 9 1 1 1651 0 25.9785 9835465 100-aatbh
71800 2657.45 219.551 12.0934 0.00455478 99 99 94.4058 10 2 0 1696 0 25.9486 9846648 099-aarke
71900 1975.85 236.8 8.30899 0.00422312 108 108 93.875 10 1 1 1665 0 26.2901 9857265 108-aagyc
72000 2538.13 223.564 11.3433 0.00447302 102 102 88.8727 10 0 0 1660 0 45.2748 9879217 102-amyrm
72100 2205.21 208.657 10.541 0.00479263 95 95 87.7907 10 0 0 1672 0 45.4333 9886611 095-aabrk
72200 2485.28 238.25 10.439 0.00419729 103 103 97.9792 9 1 0 1700 0 26.2218 9894189 103-ahcvf
72300 2648.78 219.167 12.0349 0.00456291 100 100 90.1667 8 2 2 1670 0 26.1938 9930927 100-aaulx
72400 2709.84 284.883 9.4938 0.00351024 103 103 97.0167 9 0 0 1688 0 26.1031 9937595 103-ahdhc
72500 2264.48 218.8 10.3236 0.00457045 99 99 87.7333 9 2 2 1675 0 37.4384 9967317 099-aashu
72600 2454.43 223.312 10.9288 0.00447829 102 102 90.5938 9 3 3 1667 0 26.3415 9981639 102-amyzi
72700 2362.85 237.271 9.90551 0.00421481 108 108 88.5833 8 0 0 1671 0 39.348 9990789 108-aahjf
72800 2370.97 220.435 10.7452 0.00453651 98 98 90.8261 7 3 1 1675 0 25.8312 10014326 098-aaezk
72900 1425.57 222.738 6.40077 0.00448963 99 99 91.4308 8 0 0 1666 0 39.7732 10028001 099-aasvy
73000 1425.01 221.86 6.42366 0.0045074 99 99 91.7209 8 0 0 1667 0 35.9397 10041856 099-aaszv
73100 2312.34 222.103 10.353 0.00450266 103 103 89.4138 8 0 0 1697 0 25.7535 10065670 103-ahemh
73200 2627.49 237.796 11.0232 0.00420534 103 103 95.5926 9 0 0 1722 0 41.4689 10072347 103-aheor
73300 2565.46 222.911 11.4804 0.00448616 101 101 89.3111 9 2 1 1687 0 45.7937 10087474 101-abqmt
73400 2914.27 225.521 12.909 0.0044342 101 101 93.2917 7 0 0 1696 0 25.955 10118081 101-abqnt
73500 2043.74 248.667 8.20201 0.00402149 92 92 86.9286 10 0 0 1678 0 48.3333 10126376 092-aaaos
73600 2073.6 208.769 9.83718 0.00479058 94 94 88.5 9 0 0 1701 0 25.6755 10150050 094-aabto
73700 2359.12 227.192 10.3902 0.00440157 93 93 85.8205 8 2 0 1722 0 46.8395 10155992 093-aably
73800 1181.21 225.286 5.24697 0.00443897 103 103 89.4571 9 0 0 1681 0 47.4004 10179396 103-ahftg
73900 2226.4 222.535 9.99741 0.0044937 101 101 90.886 10 0 0 1693 0 26.1146 10178350 101-abqvi
74000 2546.5 216.846 11.7133 0.00461164 99 99 91.8462 8 2 1 1753 0 47.4689 10217866 099-aaukm
74100 2244.38 219.233 10.227 0.00456139 97 97 90.1333 9 1 1 1707 0 34.0982 10235790 097-aadxn
74200 1375.11 220.263 6.24368 0.00454046 99 99 87.3684 11 3 2 1697 0 39.4715 10255534 099-aauuk
74300 1953.15 235.783 8.26642 0.00424124 98 98 85.7826 8 2 1 1733 0 26.1031 10264559 098-aagzw
74400 2652.42 222.517 11.908 0.00449407 102 102 88.2167 11 3 1 1721 0 36.9471 10281238 102-amzzl
74500 2515.31 222.522 11.2934 0.00449397 102 102 90.8478 9 1 0 1729 0 25.7954 10298453 102-anabc
74600 2354.31 230.828 10.1757 0.00433229 107 107 90.8621 9 1 0 1716 0 26.0397 10316023 107-aaipd
74700 2149.57 207.708 10.3226 0.00481452 94 94 87.5417 7 0 0 1711 0 49.3762 10326061 094-aaccx
74800 1500.8 278.933 5.38092 0.00358512 100 100 96.8333 9 2 2 1702 0 26.356 10347588 100-aawxl
74900 2499.4 213.557 11.6929 0.00468262 97 97 87.2911 11 2 1 1732 0 48.1652 10359726 097-aaeoa
75000 2184.63 226.222 9.64834 0.00442058 101 101 97.1852 9 1 1 1736 0 83.458 10379020 101-abrsy
75100 1791.51 234.885 7.62708 0.00425749 108 108 91.6154 8 2 2 1715 0 87.2089 10394118 108-aaiei
75200 1426.54 243.097 5.86865 0.00411366 102 102 91.7742 8 3 2 1725 0 120.024 10418101 102-anajw
75300 1803.58 226.298 7.95358 0.00441918 100 100 94.1754 9 1 0 1739 0 48.9702 10427008 100-aaxfz
75400 1689.38 241.6 6.974 0.00413942 98 98 91.68 7 2 1 1733 0 69.9343 10446498 098-aahvq
75500 1578.03 237.333 6.63405 0.00421383 98 98 90.6667 8 1 1 1732 0 85.3334 10471242 098-aahyn
75600 1439.86 231.5 6.22011 0.0043197 104 104 92.5714 8 0 0 1741 0 83.2298 10489976 104-afapv
75700 2307.24 206.494 11.1629 0.00484278 94 94 88.6471 7 0 0 1737 0 83.9305 10489760 094-aacvf
75800 1873.74 238.667 7.82363 0.00419043 98 98 89.6078 8 3 2 1745 0 80.2002 10516628 098-aaied
75900 1794.1 223.824 8.01468 0.00446785 103 103 88.0992 11 0 0 1737 0 78.164 10525492 103-ahigo
76000 2704.69 243.619 10.2734 0.0041682 99 99 91.7619 8 0 0 1740 0 84.3255 10544599 099-aaxrs
76100 2627.08 209.218 12.5014 0.0047799 100 100 87.9744 12 2 1 1753 0 85.5892 10562990 100-aaxun
76200 1369.93 222.171 6.16673 0.00450113 99 99 88.2195 9 2 1 1736 0 81.1621 10583548 099-aayfu
76300 5869.16 241.462 22.5426 0.00415448 107 107 87.9231 8 0 0 1764 0 136.584 10602971 107-aakad
76400 1822.36 224.267 8.09728 0.00445953 99 99 91.2667 9 1 0 1749 0 85.9288 10608676 099-aayty
76500 1888.94 222.932 8.43035 0.00448673 99 99 93.1356 8 0 0 1744 0 235.382 10603721 099-aayrx
76600 6209.43 241.088 23.8902 0.0041619 107 107 86.932 9 1 1 1778 0 135.564 10633446 107-aakdm
76700 1970.61 251.579 7.8193 0.00397506 113 113 102.463 7 0 0 1777 0 160.848 10645356 113-aacqj
76800 1610.23 226.333 7.09253 0.00441885 103 103 87 9 0 0 1761 0 133.708 10685250 103-ahjqd
76900 6762.79 236.222 26.6448 0.00424768 105 105 87.6667 7 0 0 1790 0 325.17 10703463 105-adalv
77000 8895.47 225.905 36.9366 0.00444372 96 96 89.1429 8 0 0 1792 0 161.431 10719814 096-aahdd
77100 1816.93 229.609 7.91832 0.00435531 103 103 91.6957 9 0 0 1759 0 87.3444 10720760 103-ahjyb
77200 1628.26 230.8 7.03243 0.00433322 107 107 85.15 9 0 0 1768 0 90.1418 10744731 107-aaknl
77300 1723.14 222.475 7.72984 0.00449513 99 99 89.725 9 0 0 1775 0 130.733 10757506 099-abaxg
77400 1622.75 225.375 7.18151 0.0044375 100 100 92.0417 8 0 0 1764 0 346.669 10781194 100-aazxa
77500 10062.5 226.167 41.8481 0.00444216 96 96 86.375 8 0 0 1804 0 90.08 10798802 096-aahns
77600 6903.22 227.355 28.5281 0.00441005 100 100 86.5161 8 0 0 1808 0 89.9382 10815963 100-abakw
77700 1549.41 229.667 6.73852 0.00435427 104 104 89.6667 9 0 0 1776 0 135.372 10827774 104-afctv
77800 5778.58 228.618 23.552 0.00438523 100 100 94.6765 7 1 0 1779 0 90.2252 10837667 100-abaxu
77900 6182.36 227.433 25.3226 0.00440931 99 99 92.15 7 0 0 1779 0 90.5988 10858174 099-abcdc
78000 3487.11 243.222 13.4097 0.00411805 101 101 85.3333 8 2 1 1808 0 306.182 10880545 101-abthl
78100 6591.94 268.618 23.0608 0.00373165 95 95 88.2794 11 0 0 1823 0 128.465 10887483 095-aadyr
78200 1816.36 226.308 7.99354 0.00441947 101 101 92.8654 9 2 0 1783 0 88.8546 10890868 101-abtis
78300 5067.87 229.922 20.288 0.00436298 99 99 91.9804 11 1 0 1808 0 331.312 10917585 099-abcqe
78400 7203.52 219.5 30.2741 0.00457705 93 93 87 9 3 3 1831 0 87.8976 10948153 093-aacsa
78500 5132.89 223.125 21.2814 0.00449477 98 98 89.4375 10 0 0 1824 0 284.617 10960593 098-aajrx
78600 4795.27 216.846 20.4266 0.0046252 96 96 86.8974 9 2 1 1822 0 89.8509 10972029 096-aaizn
78700 6818.55 235.727 27.0414 0.00425455 104 104 89.8864 8 0 0 1831 0 152.303 10988597 104-afdwr
78800 5907.49 240.867 23.3488 0.00415716 100 100 87.8333 8 3 3 1830 0 210.985 11003707 100-abdbl
78900 8800.87 233.286 35.0481 0.00430888 101 101 88.1905 9 0 0 1843 0 160.39 11026033 101-abtwz
79000 6696 229.373 26.8925 0.00437884 101 101 88.339 9 0 0 1843 0 159.424 11026033 101-abtwz
79100 7612.92 227.294 31.0524 0.00441701 96 96 93.1471 8 5 2 1830 0 91.5876 11056500 096-aajox
79200 6195.9 233.725 24.4072 0.00429492 104 104 91.8261 8 0 0 1807 0 119.274 11051400 104-afekp
79300 6172.51 220.836 26.4067 0.00453635 96 96 89.9818 10 2 1 1849 0 333.01 11085419 096-aajvi
79400 6743.03 212.792 29.1996 0.00472135 92 92 83.6042 11 0 0 1858 0 184.347 11099365 092-aaazv
